Severity,End_Lat,End_Lng
4,33.714951,-84.242658
4,36.7522,-119.826403
4,40.374795,-74.245143
4,32.536038,-83.13497
4,44.417771,-119.113396
4,39.016019,-77.018589
4,39.013424,-77.039517
4,28.157394,-81.826327
4,36.179337,-80.121513
4,44.052143,-123.2099
4,25.951988,-80.18001
4,35.264479,-82.502746
4,39.361112,-75.817466
4,43.279558,-73.831288
4,44.100301,-122.693236
4,33.265386,-87.602522
4,40.695432,-75.227904
4,39.8993,-74.595983
4,38.857298,-76.962573
4,34.583263,-82.221573
4,35.667669,-78.933104
4,40.794619,-77.625182
4,38.511751,-76.622217
4,29.392197,-98.511704
4,41.592269,-93.787436
4,39.213719,-76.677842
4,33.544319,-86.754012
4,40.565665,-74.689545
4,39.098178,-77.037684
4,38.881762,-77.4494
4,29.320777,-98.497318
4,40.686032,-75.25194
4,28.400025,-80.75616
4,33.087593,-80.022227
4,43.702601,-116.69935
4,41.177416,-97.598292
4,42.098205,-78.5115
4,31.385908,-84.713393
4,42.429755,-96.372311
4,40.607836,-77.569428
4,39.441627,-79.229992
4,41.627809,-93.57533
4,34.312609,-77.835864
4,36.046564,-86.661251
4,35.478786,-82.555087
4,33.822085,-84.171527
4,39.277384,-77.323298
4,37.543804,-75.812995
4,36.83273,-76.294648
4,36.831091,-76.301626
4,40.390307,-78.672199
4,37.966872,-76.554214
4,33.702722,-84.191095
4,42.278521,-85.400449
4,42.227428,-122.752279
4,43.30407,-76.583107
4,40.700417,-78.988067
4,36.869918,-77.831158
4,34.035522,-118.268815
4,42.250375,-111.40081
4,33.911721,-84.42571
4,37.042858,-77.572308
4,35.8723,-78.830363
4,35.103239,-82.094305
4,47.354168,-116.746006
4,29.351007,-81.311211
4,38.608964,-78.480439
4,37.03102,-77.571016
4,45.486224,-122.760875
4,33.408623,-84.686705
4,41.468099,-73.404312
4,36.75878,-76.344595
4,37.029283,-77.638916
4,25.594885,-80.374629
4,43.5476,-109.666695
4,33.900816,-84.472397
4,37.556771,-79.847379
4,40.678096,-77.151562
4,37.114393,-77.867011
4,41.28007,-95.782694
4,40.125663,-80.136892
4,38.930576,-76.897531
4,38.286146,-77.867851
4,41.412596,-79.823223
4,40.024408,-75.226944
4,34.34485,-83.323605
4,34.346604,-83.318538
4,41.7643,-73.1181
4,34.468059,-89.003312
4,33.350554,-111.687427
4,41.520496,-72.416167
4,35.397198,-77.354057
4,34.042952,-118.272653
4,41.621196,-78.828191
4,36.587565,-79.321918
4,39.699049,-76.173789
4,41.085756,-85.135735
4,29.588978,-98.037742
4,39.971861,-104.98801
4,39.889319,-76.162668
4,40.706558,-78.694945
4,45.036274,-93.076959
4,40.104191,-74.722527
4,43.112862,-76.146486
4,38.94091,-76.883738
4,38.030154,-78.659774
4,33.892997,-80.384701
4,42.867824,-75.028568
4,39.617139,-78.839711
4,38.855977,-78.59093
4,27.981592,-82.285939
4,33.722713,-84.889939
4,41.019624,-76.874016
4,40.68217,-96.234857
4,35.635311,-79.999499
4,33.840708,-86.57662
4,35.690967,-80.402517
4,37.552771,-83.457284
4,33.236679,-84.243306
4,39.879463,-86.469024
4,34.298049,-91.420116
4,40.768626,-74.023559
4,34.485201,-118.150555
4,36.623806,-81.225549
4,33.730526,-84.746847
4,36.265847,-86.440595
4,35.909115,-80.064008
4,38.912654,-91.212487
4,36.006999,-83.874479
4,41.780221,-85.662625
4,45.563433,-122.167968
4,33.623485,-84.488177
4,30.655092,-87.916796
4,36.130334,-80.372553
4,40.95879,-87.449467
4,44.03424,-75.843842
4,35.058254,-86.881345
4,40.465728,-76.339507
4,38.145556,-78.202575
4,40.739925,-92.72769
4,36.785653,-79.896925
4,41.317473,-75.547609
4,41.317473,-75.547609
4,39.663537,-86.086838
4,35.488943,-82.582491
4,30.661969,-81.786695
4,40.679942,-73.877445
4,43.392363,-123.35763
4,32.523681,-83.721662
4,40.803478,-78.856044
4,36.060031,-80.360345
4,39.605468,-77.802945
4,30.953467,-81.720735
4,41.242287,-79.425587
4,44.769751,-122.66157
4,44.299242,-121.168823
4,44.119452,-122.639516
4,38.577115,-77.979566
4,33.557774,-88.192502
4,33.462011,-86.943056
4,39.964247,-75.184563
4,40.920805,-76.013376
4,40.68969,-73.56748
4,38.00099,-79.014303
4,28.451771,-80.978613
4,44.087213,-122.730271
4,34.775759,-78.454856
4,33.6609,-86.57789
4,37.634666,-77.429688
4,37.906086,-79.197338
4,34.373875,-83.475792
4,45.391523,-92.856812
4,42.076213,-80.205777
4,39.105307,-76.885539
4,42.240414,-87.95927
4,34.934188,-90.013608
4,35.32397,-77.925533
4,36.849986,-76.19588
4,33.204016,-111.840974
4,45.435276,-122.76145
4,44.746672,-122.276274
4,41.350261,-72.728447
4,39.015307,-76.408219
4,40.900139,-92.409762
4,40.568015,-74.552475
4,37.342062,-79.236223
4,32.586644,-83.384006
4,43.163852,-78.675406
4,28.53906,-81.381948
4,35.209229,-118.787996
4,38.899008,-78.225908
4,41.715711,-75.672396
4,28.861285,-82.091827
4,39.128639,-76.640593
4,34.101511,-92.408317
4,39.482566,-75.131224
4,39.431498,-108.072449
4,37.384721,-77.242432
4,26.414846,-81.423402
4,41.596132,-73.25858
4,44.728773,-122.141792
4,39.581198,-77.795595
4,45.567622,-117.948231
4,44.065228,-122.812215
4,40.968569,-111.438945
4,38.882791,-76.958106
4,44.068725,-122.803441
4,41.041927,-73.575651
4,38.809435,-75.326442
4,27.049713,-82.362215
4,35.819935,-81.678719
4,47.292235,-122.410962
4,40.683122,-75.288677
4,33.727431,-117.806887
4,37.632696,-77.43164
4,35.821411,-81.680779
4,32.177861,-81.455995
4,40.538604,-79.155828
4,35.296588,-82.626765
4,37.508162,-79.090972
4,35.981204,-77.876682
4,35.404754,-80.696465
4,34.928636,-89.993481
4,35.092281,-78.780304
4,34.103978,-80.578451
4,44.952218,-93.155726
4,44.185634,-86.305528
4,35.96423,-85.241174
4,33.851118,-84.044294
4,40.639449,-75.271026
4,41.275407,-95.787646
4,37.311147,-108.610221
4,35.731068,-119.852768
4,34.390833,-80.326671
4,39.099641,-104.770653
4,26.925212,-81.311695
4,37.36048,-77.974018
4,34.947657,-82.271271
4,40.161433,-74.428457
4,37.990494,-77.574724
4,25.593572,-80.356634
4,48.084097,-123.200083
4,39.302154,-76.443261
4,38.88525,-76.844289
4,38.473479,-77.952147
4,30.663029,-87.955479
4,37.641801,-98.772031
4,34.847587,-79.855569
4,35.993984,-78.911329
4,34.345221,-92.139906
4,41.493164,-85.834798
4,35.613382,-82.646091
4,35.3613,-80.854351
4,35.175573,-78.000861
4,32.586655,-96.322086
4,40.267,-75.199164
4,42.457154,-83.097507
4,35.731258,-77.844185
4,40.109829,-75.280406
4,38.923767,-76.853421
4,39.3942,-121.688012
4,42.255861,-83.182424
4,37.48768,-77.104154
4,33.544319,-86.754012
4,33.544315,-86.753999
4,40.134228,-75.446305
4,38.420794,-91.188898
4,41.493066,-94.30664
4,43.472758,-72.383417
4,42.912817,-85.536991
4,36.116241,-109.637001
4,40.116285,-76.361721
4,29.021593,-82.156225
4,30.279625,-82.954155
4,38.546011,-76.092903
4,41.496948,-94.763929
4,38.622596,-76.740875
4,36.388296,-86.715524
4,34.313696,-118.488798
4,33.010668,-92.344843
4,38.889756,-78.377481
4,33.493623,-112.290234
4,40.37658,-80.047125
4,39.032388,-77.136473
4,32.836384,-113.352511
4,43.136247,-76.224876
4,37.261714,-78.681556
4,39.282905,-76.486627
4,42.682827,-73.721824
4,37.82955,-76.575991
4,39.393411,-77.325905
4,32.811703,-96.855468
4,28.578282,-81.374804
4,36.171789,-81.240571
4,44.30394,-121.173333
4,45.290201,-118.036137
4,44.601243,-92.954367
4,34.511845,-82.848831
4,39.833489,-76.213481
4,36.242041,-80.818761
4,42.058827,-71.067547
4,38.647644,-77.929157
4,41.297637,-73.937349
4,26.707565,-81.733116
4,45.291818,-122.342592
4,45.285495,-122.334171
4,39.93754,-79.237158
4,39.501159,-74.607927
4,39.239915,-76.836897
4,45.596005,-106.834942
4,37.929576,-78.103681
4,34.521149,-117.974879
4,35.802898,-79.971771
4,38.32866,-78.485247
4,31.735416,-86.717022
4,40.62055,-79.637395
4,43.870298,-93.226271
4,34.160331,-118.470004
4,33.807184,-84.758102
4,39.257185,-75.943688
4,36.091508,-81.180271
4,41.200739,-80.065993
4,39.925871,-78.963928
4,37.148552,-79.096171
4,40.013478,-79.502375
4,44.066553,-122.808904
4,44.068725,-122.803441
4,27.015685,-82.045807
4,34.47034,-117.3995
4,41.052121,-76.862823
4,42.105436,-72.613176
4,29.76669,-82.505222
4,39.005666,-77.077405
4,36.046282,-79.39841
4,41.64474,-91.107053
4,36.232826,-93.333435
4,38.972366,-76.123756
4,33.745883,-84.389152
4,39.775522,-77.231802
4,43.102579,-76.204618
4,39.814897,-75.426746
4,37.180118,-77.492906
4,37.292199,-80.103838
4,30.534078,-87.087148
4,36.755711,-81.862543
4,33.894558,-86.748046
4,41.385294,-73.478496
4,40.956401,-77.540229
4,33.713992,-84.272522
4,40.310137,-79.890929
4,34.711997,-79.561692
4,33.22553,-84.297712
4,39.356985,-76.484467
4,48.530346,-122.391368
4,45.170615,-122.455503
4,30.417142,-89.191514
4,40.208241,-75.22465
4,39.365131,-107.044566
4,31.049264,-85.681268
4,35.12521,-80.916787
4,28.538467,-81.369805
4,34.929937,-82.325277
4,33.854529,-84.431696
4,36.298828,-94.086784
4,38.660287,-90.214783
4,40.848028,-79.744665
4,37.335054,-80.015075
4,36.944853,-79.845021
4,39.65577,-77.830897
4,33.519869,-84.950464
4,44.147541,-122.574332
4,44.148726,-122.576874
4,40.499979,-74.383019
4,35.604411,-87.269199
4,34.100437,-92.00369
4,34.677259,-112.195634
4,36.006589,-80.830644
4,39.699949,-75.610676
4,29.929791,-82.609223
4,40.257528,-86.650522
4,32.429196,-85.89549
4,35.613377,-84.911981
4,43.430478,-94.954193
4,47.546981,-122.321636
4,40.922879,-77.51478
4,39.247439,-76.575847
4,39.241227,-76.587091
4,34.040106,-118.579354
4,35.120393,-81.140715
4,32.898497,-96.715177
4,34.208849,-118.22046
4,41.301567,-72.908454
4,35.678072,-80.689998
4,41.638967,-71.846692
4,33.79639,-84.393396
4,41.808148,-86.220527
4,37.345823,-77.340765
4,35.802652,-77.697226
4,36.588824,-79.322307
4,33.766448,-84.496658
4,38.03914,-78.886264
4,40.230465,-86.619482
4,34.685035,-85.001055
4,32.435865,-82.686095
4,41.860503,-79.324403
4,37.038909,-77.388809
4,36.132992,-81.631269
4,34.7348,-83.017558
4,35.508253,-78.711413
4,44.065229,-122.812201
4,38.529812,-85.774379
4,39.060344,-78.138663
4,41.78327,-85.877258
4,40.821111,-97.595947
4,33.698968,-84.260028
4,45.194691,-122.191734
4,45.19278,-122.212562
4,34.832417,-91.980391
4,28.675111,-81.853111
4,40.352117,-75.956077
4,41.438396,-73.04653
4,36.603175,-80.272433
4,36.873195,-105.583187
4,37.386274,-79.100382
4,38.186309,-121.402826
4,44.306175,-121.712711
4,42.281644,-122.814044
4,40.429687,-79.956993
4,43.461621,-111.429359
4,35.171573,-82.7346
4,34.122816,-78.56867
4,34.077469,-117.475292
4,40.52806,-74.28012
4,42.74844,-95.551344
4,42.748191,-95.551356
4,45.181995,-122.415112
4,33.851479,-84.300825
4,44.0948,-122.712541
4,38.26249,-77.871093
4,25.265508,-80.439806
4,37.528975,-77.523992
4,33.531884,-93.081274
4,41.287848,-72.534157
4,35.098395,-80.645955
4,34.58197,-85.282341
4,36.384028,-94.17893
4,40.829525,-75.59022
4,42.522498,-83.715446
4,40.403026,-75.491755
4,39.283837,-76.547374
4,38.071779,-79.102882
4,39.883205,-99.706398
4,43.032381,-78.696932
4,35.912484,-78.782096
4,39.578645,-75.689957
4,40.192166,-74.751635
4,38.995679,-86.111202
4,33.725924,-84.393552
4,36.624336,-79.867587
4,41.694184,-91.671851
4,36.671552,-78.288488
4,37.449299,-77.875006
4,33.582561,-84.279829
4,35.12512,-76.839849
4,34.587293,-79.124101
4,39.434781,-75.229404
4,39.608086,-87.370667
4,34.705295,-87.653359
4,40.323251,-75.930103
4,41.296855,-73.934336
4,36.801059,-77.987069
4,41.107085,-79.489485
4,38.016425,-86.792836
4,44.707197,-73.453097
4,39.358518,-77.504807
4,38.621464,-92.602566
4,41.257778,-78.501521
4,38.862769,-76.848105
4,38.856929,-76.85263
4,33.523871,-81.77942
4,39.694388,-86.306064
4,39.666051,-86.376067
4,41.138709,-101.13172
4,40.026662,-75.231339
4,39.184995,-78.133046
4,39.08064,-76.899319
4,38.242188,-81.549846
4,38.367907,-95.986543
4,32.416738,-82.386446
4,37.044688,-77.481686
4,46.26832,-116.608208
4,35.835156,-80.073496
4,26.485616,-81.434672
4,35.982453,-78.264941
4,34.153469,-80.910757
4,29.496631,-81.265095
4,29.489573,-81.265772
4,38.976455,-76.993117
4,40.064583,-75.320868
4,41.496069,-94.406555
4,30.456129,-84.374066
4,36.781908,-79.900673
4,25.824413,-80.206606
4,40.540777,-79.816162
4,34.965453,-82.235017
4,33.724923,-118.078895
4,38.583416,-92.319965
4,41.809877,-124.112135
4,43.692731,-85.524382
4,41.67402,-74.828367
4,33.465843,-112.099933
4,41.272634,-76.45218
4,42.32243,-83.741524
4,40.041612,-79.940499
4,35.771484,-77.993336
4,40.657214,-74.296372
4,39.12134,-76.826722
4,33.846703,-117.252405
4,33.536422,-84.263843
4,42.75157,-95.551215
4,28.674732,-82.139155
4,38.51202,-76.621971
4,28.814734,-81.393496
4,39.055746,-76.972284
4,41.394707,-85.246585
4,42.575857,-112.182637
4,39.257106,-77.760847
4,34.922806,-82.306903
4,39.308802,-74.9824
4,38.238817,-77.948213
4,34.144531,-80.763473
4,32.920648,-96.899178
4,42.610507,-72.57229
4,37.917283,-76.445933
4,39.952407,-86.951651
4,41.095897,-79.487041
4,40.372206,-74.588479
4,32.525866,-84.961603
4,39.000307,-76.867035
4,41.196637,-73.121654
4,35.62283,-78.567096
4,34.764639,-82.355195
4,37.639785,-76.376953
4,42.293361,-122.840614
4,36.238102,-86.785534
4,45.498524,-122.512355
4,40.74189,-74.083847
4,43.02588,-84.558
4,34.177124,-118.163151
4,41.702989,-86.21052
4,37.533488,-76.620773
4,35.821747,-81.68045
4,31.537011,-84.634143
4,27.704493,-82.120697
4,37.520364,-78.032675
4,36.653767,-82.066554
4,39.187586,-76.552357
4,34.984015,-82.166314
4,41.457109,-72.977176
4,39.771109,-76.667018
4,37.641683,-98.775127
4,39.875084,-105.025135
4,35.745255,-111.473755
4,34.296338,-91.528211
4,26.105088,-80.274739
4,39.852192,-77.687725
4,35.569166,-78.164429
4,37.300752,-78.82853
4,37.524181,-79.7075
4,42.565175,-72.058169
4,40.924934,-76.887956
4,36.667887,-79.938246
4,42.571858,-112.181406
4,41.043696,-95.767964
4,38.798827,-78.595902
4,42.863147,-76.401625
4,40.68596,-73.60012
4,38.041161,-77.918695
4,34.659477,-83.084308
4,33.939206,-118.095394
4,33.716772,-84.990234
4,43.587934,-111.625884
4,39.913698,-83.017278
4,37.263482,-78.68237
4,44.131467,-122.535807
4,36.965119,-76.28682
4,35.124866,-90.071914
4,41.61745,-71.945275
4,35.612119,-78.56655
4,43.077747,-76.176204
4,48.963795,-122.328757
4,38.94121,-94.536568
4,33.882774,-79.452808
4,37.013261,-76.324183
4,38.424736,-78.878918
4,43.322533,-122.989874
4,39.21896,-76.65813
4,44.054824,-122.83187
4,25.86921,-80.20844
4,37.09188,-79.738683
4,40.987639,-73.679478
4,39.999162,-78.247276
4,28.079054,-82.759914
4,27.447832,-82.5467
4,38.48606,-77.964362
4,33.880982,-81.115829
4,41.682835,-92.896355
4,42.280581,-122.815255
4,34.761175,-82.474924
4,33.716808,-85.027239
4,30.48186,-84.152977
4,32.360127,-90.460258
4,34.851879,-91.339484
4,45.259035,-122.286188
4,28.695963,-81.387169
4,33.766376,-84.52732
4,38.130081,-121.589548
4,43.121943,-115.648421
4,41.023808,-80.389936
4,41.770886,-72.678495
4,33.925781,-117.880066
4,39.834113,-75.424177
4,36.068265,-79.564216
4,27.790848,-82.357206
4,45.283355,-122.331934
4,39.109591,-77.185397
4,33.938779,-84.156304
4,25.918735,-80.210411
4,33.546327,-86.762916
4,44.791241,-122.607421
4,39.724919,-75.534191
4,45.561175,-122.171721
4,38.856929,-76.85263
4,35.047041,-81.809572
4,44.75586,-122.416483
4,40.792348,-73.359294
4,34.311901,-117.473765
4,39.375308,-76.452396
4,27.648499,-82.447326
4,25.72,-80.321484
4,39.38342,-76.498933
4,39.157831,-77.204819
4,34.881384,-120.497424
4,40.072354,-74.952918
4,44.148448,-122.588189
4,35.727657,-78.585455
4,26.70577,-80.06071
4,33.7661,-84.498471
4,33.799872,-84.391295
4,40.541208,-78.181404
4,33.750793,-84.496477
4,44.051679,-122.855354
4,33.703237,-84.175127
4,39.061453,-77.155727
4,30.288753,-82.859279
4,34.578477,-92.582706
4,41.750898,-72.703185
4,35.893985,-84.533624
4,37.308331,-77.395787
4,33.918788,-84.483294
4,35.22827,-80.850134
4,39.011227,-77.064322
4,36.967461,-76.414925
4,43.091691,-115.617462
4,34.476159,-117.129175
4,44.800918,-122.748279
4,33.793916,-118.284045
4,44.792485,-122.618305
4,38.87909,-77.253206
4,45.080032,-122.042966
4,44.755634,-122.470768
4,42.870174,-114.857796
4,39.636182,-77.76832
4,42.368572,-76.871442
4,39.330353,-76.52223
4,39.123951,-77.200545
4,41.498567,-95.540289
4,39.367223,-76.747959
4,33.944322,-84.509976
4,40.909656,-77.741284
4,42.723127,-85.671607
4,25.912985,-80.210049
4,39.311818,-76.744671
4,34.790552,-82.180105
4,39.169719,-78.152549
4,25.803884,-80.20587
4,27.331825,-80.413668
4,30.754232,-85.375188
4,39.313308,-76.499014
4,28.539421,-81.309838
4,44.786222,-122.655583
4,44.572148,-121.159557
4,33.561619,-84.314884
4,42.192206,-91.813347
4,39.677518,-105.939539
4,42.099609,-123.411973
4,43.26126,-122.428189
4,39.249942,-76.574165
4,34.652194,-92.413766
4,34.033039,-84.561716
4,25.622725,-80.379033
4,33.719993,-117.971876
4,35.015433,-82.331764
4,39.157422,-76.826421
4,35.81455,-78.605066
4,45.561163,-122.171704
4,33.742779,-84.4032
4,25.910937,-80.210015
4,39.61553,-107.137948
4,39.021589,-76.940023
4,39.405204,-77.384452
4,44.076893,-122.76555
4,35.796111,-78.743135
4,30.501826,-84.24095
4,39.302241,-76.953137
4,40.821694,-73.041275
4,44.756486,-122.452146
4,33.645193,-79.02646
4,41.932658,-91.669141
4,33.830711,-84.252161
4,42.938311,-123.285797
4,27.114589,-82.389007
4,45.321422,-122.347142
4,41.261938,-73.064362
4,43.379763,-112.192213
4,36.899726,-76.424457
4,39.153756,-76.74841
4,43.047699,-76.142473
4,39.642712,-106.303933
4,40.240444,-103.454667
4,39.652993,-77.918614
4,36.899726,-76.424457
4,45.282684,-122.332048
4,26.044998,-80.162555
4,39.342428,-76.468366
4,32.701743,-96.82482
4,34.2068,-117.413398
4,40.428938,-79.939438
4,28.023964,-82.238787
4,44.050871,-122.851183
4,39.924297,-76.253469
4,37.265236,-76.651816
4,44.083791,-122.743516
4,44.756134,-122.420018
4,39.153372,-76.748127
4,44.756134,-122.420018
4,44.089286,-116.923084
4,33.895564,-84.263897
4,44.148726,-122.576874
4,33.841921,-84.329741
4,39.193675,-76.770716
4,34.096198,-80.852075
4,42.228698,-83.616965
4,39.019088,-76.976918
4,35.932595,-86.529216
4,37.00263,-76.319056
4,37.004404,-76.320517
4,35.062224,-81.998363
4,33.465846,-112.099929
4,45.259035,-122.286188
4,38.752025,-108.156985
4,25.951988,-80.18001
4,36.988633,-122.014989
4,34.038525,-81.100796
4,38.945687,-76.858291
4,30.459898,-81.67158
4,33.956558,-84.516416
4,34.258149,-118.105223
4,33.404628,-84.707027
4,38.161377,-81.447973
4,42.080131,-72.579588
4,39.165774,-78.154785
4,35.771484,-77.993336
4,35.836391,-78.587488
4,38.697965,-121.418182
4,35.825666,-79.577139
4,36.556815,-80.906631
4,39.332197,-76.487973
4,40.796561,-72.911544
4,30.315141,-81.769269
4,37.343111,-76.521412
4,33.705445,-84.403511
4,36.962603,-76.271786
4,39.809034,-75.45361
4,43.054048,-75.368291
4,34.016045,-117.097136
4,36.831091,-76.301626
4,42.37622,-88.08974
4,44.131457,-122.535787
4,37.004404,-76.320517
4,44.129393,-122.477244
4,40.207975,-74.064007
4,44.950274,-93.111209
4,39.074965,-76.911325
4,40.848747,-73.938617
4,33.71806,-85.00853
4,39.24974,-76.679637
4,40.57977,-75.704245
4,25.956975,-80.294628
4,37.860405,-85.707137
4,38.854102,-76.079602
4,39.021589,-76.940023
4,33.84035,-84.314886
4,27.588825,-82.153447
4,33.758874,-84.379249
4,45.004288,-122.784623
4,34.057087,-84.280041
4,26.097438,-80.362058
4,38.921458,-76.933099
4,41.276816,-73.115183
4,33.903995,-84.475056
4,35.978089,-84.137312
4,39.268504,-76.559618
4,44.123326,-122.632687
4,25.916453,-80.210274
4,38.64079,-78.444328
4,37.00263,-76.319056
4,30.317134,-82.807133
4,42.748191,-95.551356
4,28.61397,-81.386909
4,33.714098,-84.235958
4,36.153496,-86.764336
4,42.692878,-73.723764
4,33.712144,-84.220667
4,39.936102,-75.254394
4,47.445004,-122.073347
4,33.483139,-82.193858
4,41.655415,-93.518504
4,41.698778,-72.644167
4,33.978307,-117.337825
4,39.867468,-75.337445
4,38.703703,-121.348478
4,28.421918,-81.474388
4,35.786583,-78.69854
4,26.059256,-80.215262
4,42.920479,-78.843509
4,42.289751,-122.836093
4,39.221432,-105.993485
4,44.138346,-122.612978
4,28.21289,-81.676668
4,37.015489,-76.326539
4,39.495699,-75.042437
4,40.809986,-78.054583
4,28.473033,-81.4452
4,41.534636,-72.768246
4,25.910937,-80.210015
4,39.658089,-77.87034
4,44.067458,-121.307269
4,39.241227,-76.587091
4,43.242187,-122.377467
4,45.019654,-123.975888
4,44.051169,-122.861035
4,41.31579,-72.906397
4,39.385001,-76.524249
4,44.131647,-122.526147
4,39.207256,-76.57709
4,44.114038,-122.650638
4,40.259436,-76.775274
4,45.283355,-122.331934
4,27.585492,-82.618497
4,40.769843,-74.026047
4,32.276417,-90.208544
4,33.99481,-114.216847
4,33.944631,-80.90441
4,39.201993,-76.613668
4,40.799618,-73.173732
4,39.41476,-77.435292
4,38.35919,-77.01517
4,44.188376,-122.055007
4,39.096235,-94.569743
4,39.017985,-77.103557
4,44.728013,-122.180288
4,44.737652,-122.272985
4,39.305915,-76.530632
4,37.014482,-76.388765
4,26.044998,-80.162555
4,42.375549,-76.870761
4,45.273856,-122.319513
4,34.090297,-80.956874
4,39.008325,-77.15254
4,44.119452,-122.639516
4,47.58084,-122.386555
4,38.060515,-78.942232
4,36.607332,-79.544809
4,40.360355,-76.359116
4,33.631935,-84.400695
4,39.284376,-76.735956
4,34.474513,-82.180458
4,28.402388,-81.482564
4,38.982072,-76.334648
4,39.482729,-76.257168
4,39.262659,-76.67248
4,33.979789,-81.302975
4,33.987884,-80.972467
4,29.021593,-82.156225
4,40.007811,-75.201205
4,44.123326,-122.632687
4,27.269421,-82.506716
4,25.98533,-80.15329
4,40.07133,-74.864512
4,41.551154,-73.039446
4,39.78295,-86.146487
4,39.641359,-75.804903
4,40.444276,-80.028218
4,37.506731,-122.248112
4,40.475155,-78.273151
4,34.038525,-81.100796
4,32.916291,-96.743672
4,28.867887,-81.286718
4,39.00344,-119.947793
4,38.500054,-77.381128
4,39.420881,-76.644376
4,45.080032,-122.042966
4,39.420881,-76.644376
4,38.29959,-85.847221
4,39.725194,-105.020826
4,37.319486,-79.42601
4,34.116263,-83.767959
4,44.076893,-122.76555
4,34.154486,-118.285964
4,39.45982,-76.303145
4,25.782702,-80.390978
4,39.158562,-76.693863
4,39.174711,-76.727297
4,41.649406,-93.619521
4,41.996823,-123.721447
4,38.68464,-77.787596
4,47.783183,-122.142544
4,35.183266,-80.887663
4,33.834417,-84.194644
4,37.00263,-76.319056
4,28.457903,-81.286178
4,26.084502,-80.196212
4,40.799762,-73.488738
4,36.254312,-120.246049
4,36.834748,-76.288042
4,41.693877,-91.601083
4,39.566516,-119.491421
4,44.757301,-122.33587
4,33.620822,-84.468732
4,47.164516,-93.353737
4,45.281029,-122.34375
4,40.22208,-75.547346
4,33.921862,-84.190056
4,33.540872,-111.449814
4,42.292758,-122.82818
4,41.569534,-91.54525
4,39.365327,-123.809985
4,37.056321,-79.917883
4,39.5499,-77.90899
4,44.0948,-122.712541
4,34.897342,-82.340347
4,39.13683,-77.210876
4,30.492884,-86.125023
4,40.703475,-74.204597
4,38.964885,-89.757347
4,42.761193,-95.551523
4,37.171431,-76.550495
4,36.052418,-90.395673
4,41.896901,-71.89852
4,39.264549,-76.565203
4,39.01389,-77.054971
4,39.721248,-105.008685
4,38.35948,-77.685789
4,45.257411,-122.335127
4,36.72031,-119.787281
4,32.803045,-83.571816
4,30.312353,-81.81732
4,29.708406,-95.305455
4,34.579812,-82.691482
4,39.29886,-76.530762
4,34.708039,-92.278536
4,39.332339,-76.488024
4,39.651529,-77.800188
4,42.378447,-83.221834
4,36.721769,-121.660025
4,29.489573,-81.265772
4,33.685121,-85.256929
4,39.122754,-77.190522
4,48.02258,-122.185784
4,36.757769,-76.279495
4,33.110587,-91.827019
4,44.068725,-122.803441
4,39.249942,-76.574165
4,39.197233,-77.263076
4,41.596502,-90.571192
4,34.13393,-112.147485
4,44.119452,-122.639516
4,38.119524,-79.042149
4,45.279411,-122.348779
4,39.657665,-79.432553
4,44.437509,-121.943296
4,35.036244,-118.976612
4,40.132524,-74.966211
4,36.887758,-78.51644
4,25.941682,-80.189328
4,35.734674,-78.797916
4,44.078707,-122.75938
4,37.469364,-79.119684
4,39.28437,-76.538147
4,40.32343,-75.929905
4,41.997521,-123.721417
4,38.345448,-85.761045
4,40.064579,-75.320849
4,27.056322,-82.412304
4,36.759031,-76.339707
4,38.919056,-76.932954
4,39.255353,-76.570368
4,37.710866,-79.469297
4,41.744678,-72.662073
4,39.580053,-77.873006
4,28.814604,-81.404906
4,42.281395,-85.380669
4,33.47042,-117.674039
4,33.765816,-84.38588
4,44.759114,-122.667348
4,35.366704,-117.619634
4,39.865019,-86.272687
4,41.997521,-123.721417
4,33.400501,-84.745374
4,32.536038,-83.13497
4,37.339481,-77.995037
4,39.089744,-76.758811
4,34.021399,-84.322588
4,32.780095,-96.783135
4,37.383812,-79.906996
4,36.836621,-76.287108
4,39.24974,-76.679637
4,25.898493,-80.209683
4,32.368606,-82.015897
4,37.330921,-121.892456
4,28.451503,-81.327457
4,39.703391,-75.605574
4,33.771736,-84.390184
4,32.683531,-96.653493
4,39.79165,-75.210761
4,36.966936,-76.296196
4,33.918788,-84.483294
4,27.583392,-82.606187
4,40.257041,-74.837722
4,35.699034,-78.579139
4,44.051679,-122.855354
4,30.245237,-82.675166
4,39.982669,-75.338208
4,44.792485,-122.618305
4,40.019599,-75.144094
4,36.254337,-120.244649
4,37.044166,-81.138256
4,33.716808,-85.027239
4,37.011324,-76.322954
4,36.60179,-80.737403
4,42.231771,-83.583087
4,44.106882,-122.676813
4,39.685782,-77.720878
4,45.402409,-118.336935
4,44.756134,-122.420018
4,35.24832,-82.323822
4,26.443601,-80.089171
4,25.865235,-80.208205
4,28.908409,-81.272405
4,41.322598,-72.884824
4,39.228167,-76.51311
4,40.693321,-74.160121
4,41.184624,-80.443726
4,41.496048,-94.448638
4,37.773021,-79.980468
4,44.130836,-122.617273
4,47.734067,-122.325743
4,28.031169,-80.653814
4,36.965259,-76.515127
4,38.954052,-94.539085
4,44.11029,-122.427168
4,39.869748,-75.305501
4,40.005437,-75.075287
4,34.741638,-112.134178
